EVENTTYPE,REGISTERDATE,STOPID,ODOMETER,LATITUDE,LONGITUDE,TASKID,LINEID,TRIPID,DATAGRAMID,DATAGRAMDATE,BUSID
0,01-NOV-18,501150,-1,34439867,-764990617,88,1472,25,5792073984,01-NOV-18 05.37.37.000000 AM,23
0,01-NOV-18,514039,29,-1,-1,390,142,16,5792073985,01-NOV-18 05.37.37.000000 AM,918
0,01-NOV-18,-1,-1,34966650,-765041633,461,427,9798,5792073986,01-NOV-18 05.37.37.000000 AM,147
0,01-NOV-18,514039,29,-1,-1,390,142,16,5792073987,01-NOV-18 05.37.37.000000 AM,918
0,01-NOV-18,517031,-1,33893617,-765582200,723,371,383,5792073988,01-NOV-18 05.37.37.000000 AM,771
0,01-NOV-18,519050,-1,34466100,-765333483,61,306,9,5792073989,01-NOV-18 05.37.37.000000 AM,206
0,01-NOV-18,515144,241,34247650,-765024517,216,2121,16,5792073990,01-NOV-18 05.37.37.000000 AM,1139
0,01-NOV-18,-1,-1,34969217,-765036433,-1,-1,-1,5792073991,01-NOV-18 05.37.37.000000 AM,884
0,01-NOV-18,513236,-1,34746333,-765137750,122,2242,281,5792073992,01-NOV-18 05.37.37.000000 AM,1191
0,01-NOV-18,513293,36,34954433,-764880217,444,333,22,5792073993,01-NOV-18 05.37.37.000000 AM,202
0,01-NOV-18,514316,31,34444500,-765115083,325,2521,189,5792073994,01-NOV-18 05.37.37.000000 AM,253
0,01-NOV-18,516085,75,34046667,-765134417,867,2473,283,5792073995,01-NOV-18 05.37.37.000000 AM,1147
0,01-NOV-18,511401,31,33755483,-765500983,94,3121,374,5792073996,01-NOV-18 05.37.37.000000 AM,118
0,01-NOV-18,518155,124,34405933,-764988767,794,282,7,5792073997,01-NOV-18 05.37.37.000000 AM,175
0,01-NOV-18,511388,-1,33804533,-765437767,761,3123,6,5792073998,01-NOV-18 05.37.37.000000 AM,35
0,01-NOV-18,502300,1377,33732250,-765404867,935,421,16,5792073999,01-NOV-18 05.37.37.000000 AM,1058
0,01-NOV-18,513111,524,34860033,-764946650,907,2273,1337,5792074000,01-NOV-18 05.37.37.000000 AM,1150
0,01-NOV-18,514235,247,34124600,-764692833,1066,3411,394,5792074001,01-NOV-18 05.37.37.000000 AM,929
0,01-NOV-18,516086,281,33960167,-765134017,901,2524,22,5792074002,01-NOV-18 05.37.37.000000 AM,1029
0,01-NOV-18,502300,-1,33670783,-765292450,294,421,20,5792074003,01-NOV-18 05.37.37.000000 AM,1061
0,01-NOV-18,-1,-1,34967467,-765041483,313,431,9943,5792074004,01-NOV-18 05.37.38.000000 AM,1055
0,01-NOV-18,502951,30,34400900,-765230800,508,2211,290,5792074005,01-NOV-18 05.37.38.000000 AM,47
0,01-NOV-18,513063,31,34809150,-764896483,630,2212,22,5792074006,01-NOV-18 05.37.38.000000 AM,178
0,01-NOV-18,514147,31,34280283,-764659700,708,347,777,5792074007,01-NOV-18 05.37.38.000000 AM,936
0,01-NOV-18,513013,131,34790367,-764882350,54,2212,389,5792074008,01-NOV-18 05.37.38.000000 AM,1148
0,01-NOV-18,513044,23,34931700,-764954350,110,321,351,5792074009,01-NOV-18 05.37.38.000000 AM,1188
0,01-NOV-18,518189,19,34313033,-764969517,527,2212,393,5792074010,01-NOV-18 05.37.38.000000 AM,863
0,01-NOV-18,514039,2437,34094983,-764735650,1028,142,9991,5792074011,01-NOV-18 05.37.38.000000 AM,170
0,01-NOV-18,514232,33,34116683,-764721883,670,2841,25,5792074012,01-NOV-18 05.37.38.000000 AM,254
0,01-NOV-18,-1,-1,34966667,-765042533,-1,-1,-1,5792074013,01-NOV-18 05.37.38.000000 AM,652
0,01-NOV-18,518019,32,34363933,-765128600,440,385,14,5792074014,01-NOV-18 05.37.38.000000 AM,283
0,01-NOV-18,514147,31,34280417,-764659833,708,347,777,5792074015,01-NOV-18 05.37.38.000000 AM,936
0,01-NOV-18,514147,32,34280500,-764659917,708,347,777,5792074016,01-NOV-18 05.37.38.000000 AM,936
0,01-NOV-18,501300,336,34449233,-765184250,553,441,8,5792074017,01-NOV-18 05.37.38.000000 AM,570
0,01-NOV-18,514382,4,34438867,-764843133,377,2141,91,5792074018,01-NOV-18 05.37.38.000000 AM,74
0,01-NOV-18,504017,-1,34894567,-764916433,827,437,9961,5792074019,01-NOV-18 05.37.38.000000 AM,826
0,01-NOV-18,514070,332,34260483,-764773383,1162,3441,34,5792074020,01-NOV-18 05.37.38.000000 AM,744
0,01-NOV-18,511162,973,33674483,-765256150,80,3171,14,5792074021,01-NOV-18 05.37.38.000000 AM,312
0,01-NOV-18,519131,33,34421450,-765526233,27,304,304,5792074022,01-NOV-18 05.37.38.000000 AM,1203
0,01-NOV-18,516138,31,33930250,-765236833,588,2212,399,5792074023,01-NOV-18 05.37.38.000000 AM,1069
0,01-NOV-18,502304,47,33668583,-765282450,967,3172,9975,5792074024,01-NOV-18 05.37.38.000000 AM,950
0,01-NOV-18,-1,3141,34047850,-765469067,185,131,9856,5792074025,01-NOV-18 05.37.38.000000 AM,19
0,01-NOV-18,501851,16,34147083,-765481550,802,441,335,5792074026,01-NOV-18 05.37.38.000000 AM,25
0,01-NOV-18,500100,3,34892017,-765086717,856,2241,9961,5792074027,01-NOV-18 05.37.38.000000 AM,788
0,01-NOV-18,514474,33,34035167,-764724833,874,3411,9,5792074028,01-NOV-18 05.37.38.000000 AM,935
0,01-NOV-18,514024,16,34372917,-764711300,184,2841,327,5792074029,01-NOV-18 05.37.38.000000 AM,622
0,01-NOV-18,501101,187,34428250,-764937117,710,441,329,5792074030,01-NOV-18 05.37.38.000000 AM,780
0,01-NOV-18,504017,153,34906500,-764910917,490,437,9900,5792074031,01-NOV-18 05.37.38.000000 AM,828
0,01-NOV-18,501000,2,34427150,-765293433,671,1571,14,5792074032,01-NOV-18 05.37.38.000000 AM,10
0,01-NOV-18,-1,-1,33892200,-765461617,263,3781,9995,5792074033,01-NOV-18 05.37.39.000000 AM,120
0,01-NOV-18,513104,347,34638933,-764843200,419,2241,5,5792074034,01-NOV-18 05.37.39.000000 AM,165
0,01-NOV-18,511166,-1,33742983,-765539083,95,3122,12,5792074035,01-NOV-18 05.37.39.000000 AM,102
0,01-NOV-18,519021,5,34332917,-765281233,504,272,273,5792074036,01-NOV-18 05.37.39.000000 AM,226
0,01-NOV-18,513267,-1,34852017,-765259733,834,2301,10,5792074037,01-NOV-18 05.37.39.000000 AM,167
0,01-NOV-18,-1,2440,33656933,-765294483,778,2102,9985,5792074038,01-NOV-18 05.37.39.000000 AM,1046
0,01-NOV-18,514122,32,34276567,-764673117,356,355,9,5792074039,01-NOV-18 05.37.39.000000 AM,271
0,01-NOV-18,513239,32,34864167,-764843433,471,3351,329,5792074040,01-NOV-18 05.37.39.000000 AM,194
0,01-NOV-18,514162,223,34262917,-764730233,123,3442,309,5792074041,01-NOV-18 05.37.39.000000 AM,272
0,01-NOV-18,517164,-1,33951450,-765463033,199,3781,2,5792074042,01-NOV-18 05.37.39.000000 AM,866
0,01-NOV-18,-1,2464,34104483,-764727967,1059,3413,9997,5792074043,01-NOV-18 05.37.39.000000 AM,618
0,01-NOV-18,516230,110,33998700,-765235833,426,2212,13,5792074044,01-NOV-18 05.37.39.000000 AM,841
0,01-NOV-18,514021,31,34390533,-764771333,597,347,33,5792074045,01-NOV-18 05.37.39.000000 AM,937
0,01-NOV-18,511090,-1,33872483,-765199733,694,271,935,5792074046,01-NOV-18 05.37.39.000000 AM,1005
0,01-NOV-18,514021,31,34390533,-764771333,597,347,33,5792074047,01-NOV-18 05.37.39.000000 AM,937
0,01-NOV-18,513239,32,34864167,-764843433,471,3351,329,5792074048,01-NOV-18 05.37.39.000000 AM,194
0,01-NOV-18,502901,173,-1,-1,1024,2524,12,5792074049,01-NOV-18 05.37.39.000000 AM,795
0,01-NOV-18,500156,83,34436167,-764827083,608,347,34,5792074050,01-NOV-18 05.37.39.000000 AM,224
0,01-NOV-18,519020,24,34304000,-765293217,941,2273,1343,5792074051,01-NOV-18 05.37.39.000000 AM,49
0,01-NOV-18,514138,448,34445533,-764889417,739,2472,302,5792074052,01-NOV-18 05.37.39.000000 AM,856
0,01-NOV-18,500058,-1,34270017,-765507183,96,376,8,5792074053,01-NOV-18 05.37.39.000000 AM,187
0,01-NOV-18,504005,741,34904500,-764919183,447,333,27,5792074054,01-NOV-18 05.37.39.000000 AM,905
0,01-NOV-18,518018,51,34368067,-765131550,764,2273,1022,5792074055,01-NOV-18 05.37.39.000000 AM,1149
0,01-NOV-18,514278,-1,34205917,-764863783,790,2841,320,5792074056,01-NOV-18 05.37.39.000000 AM,1110
0,01-NOV-18,514372,33,34295117,-764840217,900,2473,16,5792074057,01-NOV-18 05.37.39.000000 AM,1129
0,01-NOV-18,-1,-1,34729450,-765205133,1062,452,9999,5792074058,01-NOV-18 05.37.39.000000 AM,1075
0,01-NOV-18,-1,-1,33674400,-765255250,-1,-1,-1,5792074059,01-NOV-18 05.37.39.000000 AM,1136
0,01-NOV-18,500058,9484,34369050,-765122533,173,376,9987,5792074060,01-NOV-18 05.37.39.000000 AM,281
0,01-NOV-18,514426,4,34390433,-764886000,247,385,284,5792074061,01-NOV-18 05.37.39.000000 AM,278
0,01-NOV-18,502350,354,34583667,-765291033,750,142,298,5792074062,01-NOV-18 05.37.39.000000 AM,615
0,01-NOV-18,-1,5920,34690267,-764858483,725,2471,9965,5792074063,01-NOV-18 05.37.39.000000 AM,1082
0,01-NOV-18,-1,15105,33726317,-765401933,205,431,9940,5792074064,01-NOV-18 05.37.39.000000 AM,960
0,01-NOV-18,512022,2,34705933,-765221417,986,2524,9,5792074065,01-NOV-18 05.37.39.000000 AM,1067
0,01-NOV-18,502200,127,33715933,-765382283,44,2273,1016,5792074066,01-NOV-18 05.37.39.000000 AM,1178
0,01-NOV-18,512015,276,34805633,-765214850,451,2242,279,5792074067,01-NOV-18 05.37.39.000000 AM,1109
0,01-NOV-18,512155,82,34888650,-765319250,388,324,115,5792074068,01-NOV-18 05.37.39.000000 AM,186
0,01-NOV-18,-1,-1,34975967,-765012717,-1,-1,-1,5792074069,01-NOV-18 05.37.39.000000 AM,810
0,01-NOV-18,500700,1,34583600,-765259983,74,131,466,5792074070,01-NOV-18 05.37.39.000000 AM,626
0,01-NOV-18,514027,268,34330300,-764651950,875,3411,15,5792074071,01-NOV-18 05.37.39.000000 AM,921
0,01-NOV-18,-1,-1,34967767,-765036717,-1,-1,-1,5792074072,01-NOV-18 05.37.39.000000 AM,174
0,01-NOV-18,-1,10641,34892283,-764935433,97,431,9920,5792074073,01-NOV-18 05.37.40.000000 AM,910
0,01-NOV-18,514276,31,34189283,-764728667,8,3441,31,5792074074,01-NOV-18 05.37.40.000000 AM,739
0,01-NOV-18,501101,249,34428550,-764938400,240,1472,572,5792074075,01-NOV-18 05.37.40.000000 AM,951
0,01-NOV-18,-1,-1,34465450,-764834833,959,2473,9999,5792074076,01-NOV-18 05.37.40.000000 AM,791
0,01-NOV-18,-1,-1,34292150,-764744200,-1,-1,-1,5792074077,01-NOV-18 05.37.40.000000 AM,957
0,01-NOV-18,501950,-1,34038583,-765468067,1017,427,5,5792074078,01-NOV-18 05.37.40.000000 AM,816
0,01-NOV-18,511118,-1,33063400,-764781817,950,3172,7,5792074079,01-NOV-18 05.37.40.000000 AM,196
0,01-NOV-18,502651,3,34216683,-764906733,879,2842,17,5792074080,01-NOV-18 05.37.40.000000 AM,847
0,01-NOV-18,511323,6,33765200,-765201000,672,2211,297,5792074081,01-NOV-18 05.37.40.000000 AM,28
0,01-NOV-18,500056,90,34154000,-765492400,603,373,15,5792074082,01-NOV-18 05.37.40.000000 AM,746
0,01-NOV-18,514443,-1,34264167,-764842950,551,2141,3,5792074083,01-NOV-18 05.37.40.000000 AM,31
0,01-NOV-18,514309,-1,34266483,-764878867,105,353,10,5792074084,01-NOV-18 05.37.40.000000 AM,948
0,01-NOV-18,515153,2,34061150,-765146700,641,2141,85,5792074085,01-NOV-18 05.37.40.000000 AM,244
0,01-NOV-18,518171,4,34367200,-764949700,868,2212,17,5792074086,01-NOV-18 05.37.40.000000 AM,66
0,01-NOV-18,514387,29,34488317,-765041883,469,282,225,5792074087,01-NOV-18 05.37.40.000000 AM,643
0,01-NOV-18,500152,32,34440717,-764834483,21,2242,286,5792074088,01-NOV-18 05.37.40.000000 AM,135
0,01-NOV-18,514387,29,34488317,-765041883,469,282,225,5792074089,01-NOV-18 05.37.40.000000 AM,643
0,01-NOV-18,511321,293,33766183,-765200967,672,2211,297,5792074090,01-NOV-18 05.37.40.000000 AM,28
0,01-NOV-18,516230,96,33999583,-765235917,234,2141,84,5792074091,01-NOV-18 05.37.40.000000 AM,37
0,01-NOV-18,513041,32,34989800,-764921433,393,333,20,5792074092,01-NOV-18 05.37.40.000000 AM,1210
0,01-NOV-18,519020,24,34304517,-765292433,941,2273,1343,5792074093,01-NOV-18 05.37.40.000000 AM,49
0,01-NOV-18,501250,973,34448817,-765081183,594,142,7,5792074094,01-NOV-18 05.37.40.000000 AM,221
0,01-NOV-18,502400,-1,34648500,-765243650,58,4272,1250,5792074095,01-NOV-18 05.37.40.000000 AM,159
0,01-NOV-18,502309,13,33663217,-765278300,314,3133,22,5792074096,01-NOV-18 05.37.40.000000 AM,108
0,01-NOV-18,514021,6,34393117,-764776583,124,2243,355,5792074097,01-NOV-18 05.37.40.000000 AM,1170
0,01-NOV-18,511033,1209,33651467,-765283683,305,2211,14,5792074098,01-NOV-18 05.37.40.000000 AM,142
0,01-NOV-18,514055,36,34393817,-764774900,333,3441,27,5792074099,01-NOV-18 05.37.40.000000 AM,740
0,01-NOV-18,-1,-1,34125917,-765478817,-1,-1,-1,5792074100,01-NOV-18 05.37.40.000000 AM,83
0,01-NOV-18,514055,36,34393817,-764774900,333,3441,27,5792074101,01-NOV-18 05.37.40.000000 AM,740
0,01-NOV-18,515146,-1,34045683,-765133633,867,2473,283,5792074102,01-NOV-18 05.37.40.000000 AM,1147
0,01-NOV-18,518189,67,34318033,-764966750,502,2472,304,5792074103,01-NOV-18 05.37.40.000000 AM,248
0,01-NOV-18,515012,34,34155433,-764882983,506,2121,314,5792074104,01-NOV-18 05.37.40.000000 AM,896
0,01-NOV-18,513113,33,34860217,-764947550,907,2273,1337,5792074105,01-NOV-18 05.37.40.000000 AM,1150
0,01-NOV-18,519093,2637,34259000,-764651950,462,304,9993,5792074106,01-NOV-18 05.37.40.000000 AM,277
0,01-NOV-18,501502,649,34511117,-765333850,984,421,8,5792074107,01-NOV-18 05.37.41.000000 AM,628
0,01-NOV-18,-1,11,34704417,-765222850,887,4272,9944,5792074108,01-NOV-18 05.37.41.000000 AM,1167
0,01-NOV-18,501502,9,34497500,-765281533,107,2101,7,5792074109,01-NOV-18 05.37.41.000000 AM,45
0,01-NOV-18,503002,781,34252900,-764950933,637,1571,580,5792074110,01-NOV-18 05.37.41.000000 AM,714
0,01-NOV-18,500101,-1,34893500,-765091833,786,2273,1336,5792074111,01-NOV-18 05.37.41.000000 AM,1026
0,01-NOV-18,514387,34,34487500,-765041767,469,282,225,5792074112,01-NOV-18 05.37.41.000000 AM,643
0,01-NOV-18,501050,750,-1,-1,624,441,9,5792074113,01-NOV-18 05.37.41.000000 AM,916
0,01-NOV-18,515148,73,34163650,-765109350,520,2471,367,5792074114,01-NOV-18 05.37.41.000000 AM,784
0,01-NOV-18,501951,-1,34036217,-765468117,1019,421,14,5792074115,01-NOV-18 05.37.41.000000 AM,1122
0,01-NOV-18,518189,22,34313967,-764969067,527,2212,393,5792074116,01-NOV-18 05.37.41.000000 AM,863
0,01-NOV-18,-1,3805,34477717,-764884917,684,427,9926,5792074117,01-NOV-18 05.37.41.000000 AM,1099
0,01-NOV-18,514133,-1,34526583,-764926450,304,2401,9,5792074118,01-NOV-18 05.37.41.000000 AM,897
0,01-NOV-18,500154,28,34436217,-764823333,562,2472,12,5792074119,01-NOV-18 05.37.41.000000 AM,891
0,01-NOV-18,502302,158,33584033,-765127000,395,3141,9981,5792074120,01-NOV-18 05.37.41.000000 AM,84
0,01-NOV-18,501001,28,34423033,-765323150,988,421,9,5792074121,01-NOV-18 05.37.41.000000 AM,307
0,01-NOV-18,500152,32,34440783,-764835017,21,2242,286,5792074122,01-NOV-18 05.37.41.000000 AM,135
0,01-NOV-18,500159,-1,34437317,-764829317,535,140,17,5792074123,01-NOV-18 05.37.41.000000 AM,12
0,01-NOV-18,517152,150,34270100,-765506567,96,376,8,5792074124,01-NOV-18 05.37.41.000000 AM,187
0,01-NOV-18,517178,10,34088767,-765469650,482,2473,4,5792074125,01-NOV-18 05.37.41.000000 AM,976
0,01-NOV-18,513258,26,34905067,-765109833,489,2121,5,5792074126,01-NOV-18 05.37.41.000000 AM,1035
0,01-NOV-18,502601,-1,34199200,-764864417,706,452,360,5792073372,01-NOV-18 05.37.20.000000 AM,324
0,01-NOV-18,514236,5,34127083,-764691633,640,2841,23,5792073373,01-NOV-18 05.37.20.000000 AM,260
0,01-NOV-18,502951,3,34399917,-765229117,508,2211,290,5792073374,01-NOV-18 05.37.20.000000 AM,47
0,01-NOV-18,502303,965,33665933,-765250467,4,431,9892,5792073375,01-NOV-18 05.37.20.000000 AM,1021
0,01-NOV-18,-1,12276,34426967,-765293483,125,131,9898,5792073376,01-NOV-18 05.37.20.000000 AM,404
0,01-NOV-18,511037,4,33425883,-765402617,928,3141,9,5792073377,01-NOV-18 05.37.20.000000 AM,840
0,01-NOV-18,515171,-1,34034333,-765117033,813,2524,33,5792073378,01-NOV-18 05.37.20.000000 AM,859
0,01-NOV-18,502601,-1,34197983,-764864200,1057,452,9953,5792073379,01-NOV-18 05.37.20.000000 AM,943
0,01-NOV-18,511256,4789,33444867,-765243267,130,318,8,5792073380,01-NOV-18 05.37.20.000000 AM,189
0,01-NOV-18,500165,240,34419833,-764812883,715,2841,329,5792073381,01-NOV-18 05.37.20.000000 AM,927
0,01-NOV-18,512178,2,34626233,-765296200,1035,2301,8,5792073382,01-NOV-18 05.37.20.000000 AM,814
0,01-NOV-18,517050,464,34104333,-765505167,108,373,399,5792073383,01-NOV-18 05.37.20.000000 AM,902
0,01-NOV-18,514410,965,34546367,-764850700,494,2402,10,5792073384,01-NOV-18 05.37.20.000000 AM,246
0,01-NOV-18,503001,302,34280700,-764990800,274,282,9966,5792073385,01-NOV-18 05.37.20.000000 AM,1176
0,01-NOV-18,500165,240,34419600,-764812583,715,2841,329,5792073386,01-NOV-18 05.37.20.000000 AM,927
0,01-NOV-18,511292,85,33749467,-765466150,160,3122,349,5792073387,01-NOV-18 05.37.21.000000 AM,1233
0,01-NOV-18,511077,-1,33767667,-765675317,26,3192,7,5792073388,01-NOV-18 05.37.21.000000 AM,1162
0,01-NOV-18,512211,62,34663700,-765301367,229,2242,12,5792073389,01-NOV-18 05.37.21.000000 AM,820
0,01-NOV-18,502901,33,34362000,-765165950,1024,2524,12,5792073390,01-NOV-18 05.37.21.000000 AM,795
0,01-NOV-18,519131,231,34417950,-765520300,27,304,304,5792073391,01-NOV-18 05.37.21.000000 AM,1203
0,01-NOV-18,-1,-1,34436133,-764821683,-1,-1,-1,5792073392,01-NOV-18 05.37.21.000000 AM,1072
0,01-NOV-18,519131,39,34418583,-765520733,27,304,304,5792073393,01-NOV-18 05.37.21.000000 AM,1203
0,01-NOV-18,501002,-1,34421883,-765329517,383,421,525,5792073394,01-NOV-18 05.37.21.000000 AM,1
0,01-NOV-18,515167,10,33972633,-765040683,346,651,5,5792073395,01-NOV-18 05.37.21.000000 AM,763
0,01-NOV-18,515139,138,33987333,-765142200,757,2473,8,5792073396,01-NOV-18 05.37.21.000000 AM,1009
0,01-NOV-18,513080,209,34698183,-764861200,697,3372,10,5792073397,01-NOV-18 05.37.21.000000 AM,1065
0,01-NOV-18,514054,46,34379233,-764753350,333,3441,27,5792073398,01-NOV-18 05.37.21.000000 AM,740
0,01-NOV-18,502200,15,33723867,-765397800,44,2273,1016,5792073399,01-NOV-18 05.37.21.000000 AM,1178
0,01-NOV-18,514031,33,34221933,-764640333,1073,3411,12,5792073400,01-NOV-18 05.37.21.000000 AM,934
0,01-NOV-18,512038,4,34804900,-765212300,451,2242,279,5792073401,01-NOV-18 05.37.21.000000 AM,1109
0,01-NOV-18,511021,510,33544267,-765204133,17,3171,16,5792073402,01-NOV-18 05.37.21.000000 AM,1133
0,01-NOV-18,-1,-1,33662050,-765249383,-1,-1,-1,5792073403,01-NOV-18 05.37.21.000000 AM,851
0,01-NOV-18,517219,-1,34079700,-765749733,249,375,355,5792073404,01-NOV-18 05.37.21.000000 AM,211
0,01-NOV-18,501450,336,34465017,-765270333,196,131,468,5792073405,01-NOV-18 05.37.21.000000 AM,394
0,01-NOV-18,514474,-1,34037000,-764723817,874,3411,9,5792073406,01-NOV-18 05.37.21.000000 AM,935
0,01-NOV-18,513252,254,34852333,-765013250,368,2243,357,5792073407,01-NOV-18 05.37.21.000000 AM,180
0,01-NOV-18,502302,3,33670267,-765293733,300,3141,317,5792073408,01-NOV-18 05.37.21.000000 AM,38
0,01-NOV-18,502601,-1,34188500,-764871367,439,1571,29,5792073409,01-NOV-18 05.37.21.000000 AM,992
0,01-NOV-18,500850,387,34448033,-765291850,1005,421,526,5792073410,01-NOV-18 05.37.21.000000 AM,1020
0,01-NOV-18,511045,17,33431133,-765331017,6,3141,11,5792073411,01-NOV-18 05.37.21.000000 AM,1157
0,01-NOV-18,512022,3375,34433783,-765288067,995,2524,25,5792073412,01-NOV-18 05.37.21.000000 AM,1078
0,01-NOV-18,513273,319,34625683,-765295383,1035,2301,8,5792073413,01-NOV-18 05.37.21.000000 AM,814
0,01-NOV-18,512022,3452,34428550,-765287350,995,2524,25,5792073414,01-NOV-18 05.37.21.000000 AM,1078
0,01-NOV-18,517176,31,34108250,-765565400,192,375,352,5792073415,01-NOV-18 05.37.21.000000 AM,200
0,01-NOV-18,511038,33,33425400,-765413200,676,3141,320,5792073416,01-NOV-18 05.37.21.000000 AM,1217
0,01-NOV-18,517268,13,33982067,-765458000,375,377,232,5792073417,01-NOV-18 05.37.21.000000 AM,869
0,01-NOV-18,501851,3759,34423567,-765320950,784,441,333,5792073418,01-NOV-18 05.37.21.000000 AM,830
0,01-NOV-18,514410,965,34547233,-764850200,494,2402,10,5792073419,01-NOV-18 05.37.21.000000 AM,246
0,01-NOV-18,-1,-1,34298600,-764745333,-1,-1,-1,5792073420,01-NOV-18 05.37.21.000000 AM,792
0,01-NOV-18,516083,33,33988467,-765103383,947,2524,26,5792073421,01-NOV-18 05.37.21.000000 AM,1032
0,01-NOV-18,-1,800,33561567,-765179867,894,2212,9963,5792073422,01-NOV-18 05.37.21.000000 AM,310
0,01-NOV-18,503002,191,34282883,-764987233,2,150,362,5792073423,01-NOV-18 05.37.21.000000 AM,569
0,01-NOV-18,512002,298,33435300,-765308017,691,311,281,5792073424,01-NOV-18 05.37.21.000000 AM,1034
0,01-NOV-18,517268,13,33982067,-765458000,375,377,232,5792073425,01-NOV-18 05.37.21.000000 AM,869
0,01-NOV-18,-1,-1,33592450,-765115933,-1,-1,-1,5792073426,01-NOV-18 05.37.21.000000 AM,838
0,01-NOV-18,513258,-1,34910350,-765120467,489,2121,5,5792073427,01-NOV-18 05.37.22.000000 AM,1035
0,01-NOV-18,512054,4,34716750,-765230800,11,272,5,5792073428,01-NOV-18 05.37.22.000000 AM,239
0,01-NOV-18,513276,11,34982450,-764907167,393,333,20,5792073429,01-NOV-18 05.37.22.000000 AM,1210
0,01-NOV-18,-1,-1,34283467,-764662633,-1,-1,-1,5792073430,01-NOV-18 05.37.22.000000 AM,567
0,01-NOV-18,513276,31,34982917,-764908067,393,333,20,5792073431,01-NOV-18 05.37.22.000000 AM,1210
0,01-NOV-18,501600,342,-1,-1,646,1571,13,5792073432,01-NOV-18 05.37.22.000000 AM,11
0,01-NOV-18,512112,33,34650050,-765240483,181,2211,26,5792073433,01-NOV-18 05.37.22.000000 AM,158
0,01-NOV-18,519153,31,34352383,-765261333,428,2801,5,5792073434,01-NOV-18 05.37.22.000000 AM,747
0,01-NOV-18,516094,32,34138367,-765176983,1049,2524,20,5792073435,01-NOV-18 05.37.22.000000 AM,799
0,01-NOV-18,-1,3137,34452633,-764872600,438,2212,9850,5792073436,01-NOV-18 05.37.22.000000 AM,1134
0,01-NOV-18,514054,37,34376250,-764750067,717,142,12,5792073437,01-NOV-18 05.37.22.000000 AM,250
0,01-NOV-18,500450,31,34629400,-765173817,35,131,18,5792073438,01-NOV-18 05.37.22.000000 AM,637
0,01-NOV-18,502000,394,33950367,-765461467,46,131,10,5792073439,01-NOV-18 05.37.22.000000 AM,300
0,01-NOV-18,515020,34,34138867,-764897283,227,2121,19,5792073440,01-NOV-18 05.37.22.000000 AM,860
0,01-NOV-18,514405,16,34059250,-764752900,840,347,783,5792073441,01-NOV-18 05.37.22.000000 AM,255
0,01-NOV-18,517028,-1,33952900,-765570200,682,371,388,5792073442,01-NOV-18 05.37.22.000000 AM,1165
0,01-NOV-18,513035,4,34736533,-764873117,200,2212,20,5792073443,01-NOV-18 05.37.22.000000 AM,325
0,01-NOV-18,513104,122,34656767,-764847217,187,2243,356,5792073444,01-NOV-18 05.37.22.000000 AM,1198
0,01-NOV-18,501451,589,34491800,-765278767,140,2274,330,5792073445,01-NOV-18 05.37.22.000000 AM,1186
0,01-NOV-18,518035,70,34232967,-765169550,982,2524,19,5792073446,01-NOV-18 05.37.22.000000 AM,57
0,01-NOV-18,515020,34,34138867,-764897283,227,2121,19,5792073447,01-NOV-18 05.37.22.000000 AM,860
0,01-NOV-18,502300,70,33670700,-765288367,33,131,479,5792073448,01-NOV-18 05.37.22.000000 AM,644
0,01-NOV-18,514404,121,34174133,-764788533,424,357,4,5792073449,01-NOV-18 05.37.22.000000 AM,284
0,01-NOV-18,501001,5,34422567,-765325217,15,437,324,5792073450,01-NOV-18 05.37.22.000000 AM,301
0,01-NOV-18,515012,4,34159767,-764878483,880,2473,14,5792073451,01-NOV-18 05.37.22.000000 AM,1108
0,01-NOV-18,511038,33,33425433,-765412500,676,3141,320,5792073452,01-NOV-18 05.37.22.000000 AM,1217
0,01-NOV-18,-1,-1,34965800,-765075050,-1,-1,-1,5792073453,01-NOV-18 05.37.22.000000 AM,1207
0,01-NOV-18,511269,35,33856600,-765162800,331,3131,12,5792073454,01-NOV-18 05.37.22.000000 AM,85
